vote_event_id,voter_id,voter_type,option
most:vote-event:136,most:person:jan-paparega,person,yes
most:vote-event:136,most:person:berenika-pestova,person,yes
most:vote-event:136,most:person:patricie-prokesova,person,yes
most:vote-event:136,most:person:milan-rybak,person,yes
most:vote-event:136,most:person:jan-schiller,person,yes
most:vote-event:136,most:person:marketa-stara,person,yes
most:vote-event:136,most:person:martin-strakos,person,yes
most:vote-event:136,most:person:jana-skudrnova,person,yes
most:vote-event:136,most:person:olga-srutova,person,yes
most:vote-event:136,most:person:sasa-stembera,person,yes
most:vote-event:136,most:person:barbora-stempakova,person,yes
most:vote-event:136,most:person:jiri-turis,person,yes
most:vote-event:136,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:136,most:person:vlastimil-vozka,person,yes
most:vote-event:136,most:person:vaclav-zahradnicek,person,yes
most:vote-event:136,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:136,most:person:stanislav-woznica,person,yes
most:vote-event:136,most:person:roman-lensky,person,yes
most:vote-event:136,most:person:pavel-lisicky,person,yes
most:vote-event:137,most:person:alexandr-agh,person,yes
most:vote-event:137,most:person:hana-aulicka-jirovcova,person,yes
most:vote-event:137,most:person:lukas-bednarik,person,yes
most:vote-event:137,most:person:renata-cisarova,person,yes
most:vote-event:137,most:person:alena-dernerova,person,yes
most:vote-event:137,most:person:martin-domin,person,yes
most:vote-event:137,most:person:daniel-drtik,person,yes
most:vote-event:137,most:person:daniel-dunovsky,person,yes
most:vote-event:137,most:person:jana-falterova-zudova,person,yes
most:vote-event:137,most:person:josef-fiala,person,yes
most:vote-event:137,most:person:petr-formanek,person,absent
most:vote-event:137,most:person:jarmila-fuchsova,person,yes
most:vote-event:137,most:person:pavel-gal,person,yes
most:vote-event:137,most:person:roman-houska,person,yes
most:vote-event:137,most:person:jaroslav-hrvol,person,yes
most:vote-event:137,most:person:marek-hrvol,person,yes
most:vote-event:137,most:person:ivana-hvezdova,person,yes
most:vote-event:137,most:person:pavla-choteborska,person,yes
most:vote-event:137,most:person:zbynek-jaks,person,yes
most:vote-event:137,most:person:jan-korba,person,yes
most:vote-event:137,most:person:vladimir-kubik,person,yes
most:vote-event:137,most:person:tiep-luu-danh,person,yes
most:vote-event:137,most:person:ondrej-malek,person,yes
most:vote-event:137,most:person:alois-maly,person,yes
most:vote-event:137,most:person:lubomira-mejstrikova,person,yes
most:vote-event:137,most:person:jiri-nedved,person,yes
most:vote-event:137,most:person:jan-paparega,person,yes
most:vote-event:137,most:person:berenika-pestova,person,yes
most:vote-event:137,most:person:patricie-prokesova,person,yes
most:vote-event:137,most:person:milan-rybak,person,yes
most:vote-event:137,most:person:jan-schiller,person,yes
most:vote-event:137,most:person:marketa-stara,person,yes
most:vote-event:137,most:person:martin-strakos,person,yes
most:vote-event:137,most:person:jana-skudrnova,person,yes
most:vote-event:137,most:person:olga-srutova,person,yes
most:vote-event:137,most:person:sasa-stembera,person,yes
most:vote-event:137,most:person:barbora-stempakova,person,yes
most:vote-event:137,most:person:jiri-turis,person,yes
most:vote-event:137,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:137,most:person:vlastimil-vozka,person,yes
most:vote-event:137,most:person:vaclav-zahradnicek,person,yes
most:vote-event:137,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:137,most:person:stanislav-woznica,person,yes
most:vote-event:137,most:person:roman-lensky,person,yes
most:vote-event:137,most:person:pavel-lisicky,person,yes
most:vote-event:138,most:person:alexandr-agh,person,yes
most:vote-event:138,most:person:hana-aulicka-jirovcova,person,yes
most:vote-event:138,most:person:lukas-bednarik,person,yes
most:vote-event:138,most:person:renata-cisarova,person,yes
most:vote-event:138,most:person:alena-dernerova,person,yes
most:vote-event:138,most:person:martin-domin,person,yes
most:vote-event:138,most:person:daniel-drtik,person,yes
most:vote-event:138,most:person:daniel-dunovsky,person,yes
most:vote-event:138,most:person:jana-falterova-zudova,person,yes
most:vote-event:138,most:person:josef-fiala,person,yes
most:vote-event:138,most:person:petr-formanek,person,absent
most:vote-event:138,most:person:jarmila-fuchsova,person,yes
most:vote-event:138,most:person:pavel-gal,person,yes
most:vote-event:138,most:person:roman-houska,person,yes
most:vote-event:138,most:person:jaroslav-hrvol,person,yes
most:vote-event:138,most:person:marek-hrvol,person,yes
most:vote-event:138,most:person:ivana-hvezdova,person,yes
most:vote-event:138,most:person:pavla-choteborska,person,yes
most:vote-event:138,most:person:zbynek-jaks,person,yes
most:vote-event:138,most:person:jan-korba,person,yes
most:vote-event:138,most:person:vladimir-kubik,person,yes
most:vote-event:138,most:person:tiep-luu-danh,person,yes
most:vote-event:138,most:person:ondrej-malek,person,yes
most:vote-event:138,most:person:alois-maly,person,yes
most:vote-event:138,most:person:lubomira-mejstrikova,person,yes
