vote_event_id;date;sitting_number;topic;topic_description;member;vote;vote_source;yes_count;no_count;abstain_count;present_count;source_url
2025-09-17-011;2025-09-17;18;Kopretina Plasy;ZM schvaluje snÍženÍ odvodů z odpisů příspěvkovými organizacemi do rozpočtu města Plasy v roce 2025 a navýšení rozpočtu DDM Kopretina Plasy takto: ZŠ Plasy sníženi ve výši 44 485,40 kč MŠ Plasy sníženi ve výši 24 237,91 kč ZUŠ Plasy sníženi ve výši 29 542,11 KČ DDM Kopretina Plasy navýšení rozpočtu ve výši 15 200,00 KČ Úprava bude provedena v rámci rozpočtového opatřeni;Pfeifer Lukáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-011;2025-09-17;18;Kopretina Plasy;ZM schvaluje snÍženÍ odvodů z odpisů příspěvkovými organizacemi do rozpočtu města Plasy v roce 2025 a navýšení rozpočtu DDM Kopretina Plasy takto: ZŠ Plasy sníženi ve výši 44 485,40 kč MŠ Plasy sníženi ve výši 24 237,91 kč ZUŠ Plasy sníženi ve výši 29 542,11 KČ DDM Kopretina Plasy navýšení rozpočtu ve výši 15 200,00 KČ Úprava bude provedena v rámci rozpočtového opatřeni;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-011;2025-09-17;18;Kopretina Plasy;ZM schvaluje snÍženÍ odvodů z odpisů příspěvkovými organizacemi do rozpočtu města Plasy v roce 2025 a navýšení rozpočtu DDM Kopretina Plasy takto: ZŠ Plasy sníženi ve výši 44 485,40 kč MŠ Plasy sníženi ve výši 24 237,91 kč ZUŠ Plasy sníženi ve výši 29 542,11 KČ DDM Kopretina Plasy navýšení rozpočtu ve výši 15 200,00 KČ Úprava bude provedena v rámci rozpočtového opatřeni;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-011;2025-09-17;18;Kopretina Plasy;ZM schvaluje snÍženÍ odvodů z odpisů příspěvkovými organizacemi do rozpočtu města Plasy v roce 2025 a navýšení rozpočtu DDM Kopretina Plasy takto: ZŠ Plasy sníženi ve výši 44 485,40 kč MŠ Plasy sníženi ve výši 24 237,91 kč ZUŠ Plasy sníženi ve výši 29 542,11 KČ DDM Kopretina Plasy navýšení rozpočtu ve výši 15 200,00 KČ Úprava bude provedena v rámci rozpočtového opatřeni;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Belbl Emanuel;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Hanzlíček Zdeněk;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Ježková Martina;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Kornatovský Ivo;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Kouba Tomáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Kovářík Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Neuman Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Novotný Jiří;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Palmová Eliška;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Pfeifer Lukáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-012;2025-09-17;18;Žádost o snížení odvodu z odpisů za rok 2025 ZŠ Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 102 000,00KČ u ZŠ Plasy, z důvodu nákupu nového dotykového panelu;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Belbl Emanuel;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Hanzlíček Zdeněk;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Ježková Martina;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Kornatovský Ivo;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Kouba Tomáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Kovářík Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Neuman Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Novotný Jiří;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Palmová Eliška;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Pfeifer Lukáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-013;2025-09-17;18;Zádost o spoIufinancovánI opravy budovy ZUS Plasy;ZM schvaluje snížení odvodu z odpisů za rok 2025 o částku 21 825,00KČ u ZUŠ Plasy, z důvodu opravy budovy ZUŠ Plasy;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Belbl Emanuel;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Hanzlíček Zdeněk;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Ježková Martina;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Kornatovský Ivo;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Kouba Tomáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Kovářík Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Neuman Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Novotný Jiří;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Palmová Eliška;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Pfeifer Lukáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-014;2025-09-17;18;Smlouva o smlouvě budoucí kupní SOBS_KSP/6010/2025 (IV-13-0017461);ZM schvaluje uzavřeni Smlouvy o smlouvě budoucí kupní SOBS_KSP/6010/2025 (1\/-13- 0017461) mezi městem Plasy a ČEZ Distribuce a.s. Děčín lV-Podmokly, Teplická 874/8, 405 02 Děčín, IČ 24729035;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Belbl Emanuel;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Hanzlíček Zdeněk;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Ježková Martina;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Kornatovský Ivo;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Kouba Tomáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Kovářík Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Neuman Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Novotný Jiří;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Palmová Eliška;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Pfeifer Lukáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-09-17-015;2025-09-17;18;Rozpočtové opatřeni č. 7 - 2025, zprávy finančního odboru;ZM schvaluje ro č. 7 - 2025;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fb800a02%7C818&inline=1
2025-12-10-001;2025-12-10;19;Schválení programu jednání, schváleni ověřovatelů a zapisovatele, kontrola usnesení;ZM schvaluje program jednání, ověřovatelé zápisu jsou Belbl Emanuel, Pfeifer Lukáš a zapisovatelem je Ivana Horská - tajemnice MěÚ;Belbl Emanuel;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=688afbe9%7C839&inline=1
2025-12-10-001;2025-12-10;19;Schválení programu jednání, schváleni ověřovatelů a zapisovatele, kontrola usnesení;ZM schvaluje program jednání, ověřovatelé zápisu jsou Belbl Emanuel, Pfeifer Lukáš a zapisovatelem je Ivana Horská - tajemnice MěÚ;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=688afbe9%7C839&inline=1
2025-12-10-001;2025-12-10;19;Schválení programu jednání, schváleni ověřovatelů a zapisovatele, kontrola usnesení;ZM schvaluje program jednání, ověřovatelé zápisu jsou Belbl Emanuel, Pfeifer Lukáš a zapisovatelem je Ivana Horská - tajemnice MěÚ;Hanzlíček Zdeněk;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=688afbe9%7C839&inline=1
2025-12-10-001;2025-12-10;19;Schválení programu jednání, schváleni ověřovatelů a zapisovatele, kontrola usnesení;ZM schvaluje program jednání, ověřovatelé zápisu jsou Belbl Emanuel, Pfeifer Lukáš a zapisovatelem je Ivana Horská - tajemnice MěÚ;Ježková Martina;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=688afbe9%7C839&inline=1
2025-12-10-001;2025-12-10;19;Schválení programu jednání, schváleni ověřovatelů a zapisovatele, kontrola usnesení;ZM schvaluje program jednání, ověřovatelé zápisu jsou Belbl Emanuel, Pfeifer Lukáš a zapisovatelem je Ivana Horská - tajemnice MěÚ;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=688afbe9%7C839&inline=1
